path	owner	status	evidence
backend/app/modules/bluecad/assembly.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/builders.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link_topology_contract.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link_topology_execute.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link_topology_preflight.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link_topology_reconciliation.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link_topology_source.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link_topology.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cad_link.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/capped_manifold.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/cli.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/evidence_egress.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/evidence_sight.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/evidence.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/export.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_adapter_base.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_adapter.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_pressure_integration.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_reactions.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_analytics.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_battery.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_common.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_fixtures.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_parsers.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_runner.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification_sampling.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/fem_verification.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/ledger.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/loop.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/mesh_adapter.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/models.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/pressure_mapping.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/prompts.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/read_model.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/registry.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/routes.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/service.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/spec.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/structural_ledger.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/bluecad/validate.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/coding/__init__.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/coding/actions.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/coding/pipeline_state.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/coding/repository_truth.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/coding/runtime_routes.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/coding/runtime_truth.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/dev_message_route/__init__.py	A	READ	Tiny dev-only package marker.
backend/app/modules/dev_message_route/smoke_adapter.py	A	READ	Dev-only RouterPolicy/script seam and bounded non-persistent local responder.
backend/app/modules/development/__init__.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/brainstorm_models.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/brainstorm_routes.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/brainstorm_service.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/links.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/models.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/routes.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/service.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/development/time.py	A	READ	Fresh master source inspection; A-owned backend implementation/test/support seam.
backend/app/modules/engineering/__init__.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/engineering/models.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
backend/app/modules/engineering/routes.py	C	READ	Fresh master source inspection; C-owned backend implementation/test/support seam.
